run_id,policy_size,policy,len_c0,len_c1,len_c2,len_c3,len_c0_encoded,len_c1_encoded,len_c2_encoded,len_c3_encoded
2073,21,and and and and éxAOÛ4aR0ÇoõWRuv éxAOÛ4aR0ÇoõWRuv and and FOEnE_rú_ÇãycVOjYW0ûylÉÛû KêU0yÂtéâNvIEQrTÛsç0úq NpGT1JátánYPlõj4J and and Â2CRdrUznGiNUBÃâqIyyPEÂL and and and Mi1õpF8OÉãMzd6Â6WMyiásF8rÕS Â2CRdrUznGiNUBÃâqIyyPEÂL KêU0yÂtéâNvIEQrTÛsç0úq and ûÊLWÁZrÛõÇ ûÊLWÁZrÛõÇ and and Â2CRdrUznGiNUBÃâqIyyPEÂL yW49fw8_Õtgss ûÊLWÁZrÛõÇ and and 5sdmâF5THWÁwÂ_õGMiLâMpw and ûÊLWÁZrÛõÇ yW49fw8_Õtgss and NpGT1JátánYPlõj4J and and Â2CRdrUznGiNUBÃâqIyyPEÂL ûÊLWÁZrÛõÇ Â2CRdrUznGiNUBÃâqIyyPEÂL,124,2604,2604,2604,168,3548,3548,3548
2091,21,and and eYsTlQ8é0svD4 JBÕcF4ÕûáÛgtâkSG2ú0DAêÂfw_IY and and and oURpJhyeOVjÂ1AõéqRi údWÛRÂeFIÛiÂhZúEqNçxÚanêêÁdh and eYsTlQ8é0svD4 and eYsTlQ8é0svD4 UltwçBJza77êUMGáéJãc and and and lúpMdõmcdpuYK_bxãpIÚâv and YúFõ6RFÉ1P10TXH8Qlve_ãZv and dTPâoâCáû2GÚûv46t údWÛRÂeFIÛiÂhZúEqNçxÚanêêÁdh and and YúFõ6RFÉ1P10TXH8Qlve_ãZv újaõcYâFÚFÁoûlJIÊõõKTJY JBÕcF4ÕûáÛgtâkSG2ú0DAêÂfw_IY and and and eYsTlQ8é0svD4 qKá4ÇjsYÛõiGVDHGQiicijQÂÉáRbQ and and ûFViáozxMfzOR YúFõ6RFÉ1P10TXH8Qlve_ãZv YúFõ6RFÉ1P10TXH8Qlve_ãZv and JBÕcF4ÕûáÛgtâkSG2ú0DAêÂfw_IY UltwçBJza77êUMGáéJãc,124,2604,2604,2604,168,3548,3548,3548
2098,21,and and and and and and Xr9PCUármgâ Xr9PCUármgâ and Ûuzt53fHJbõK2hpSÚ5S QLeh3Ilt6ayUFIm09xtê and WTtââ12pRVDN19EeÉ0ûR and llSS8xGSKû_4Xy_Y_ and YFûeMDndr 0KTpjw8XÂ7 and and hv5m9silwéiqEJNghqpOÂ69s7â UQ3UCixTYÇÛIBpÕÃÚla0AÂCÊcrINYâ 2ÊUVpÃ6acrOUyBOaúGÁTSÂl9L_3 rÇeÁ2õBr and and Xr9PCUármgâ and QLeh3Ilt6ayUFIm09xtê and and Xr9PCUármgâ hv5m9silwéiqEJNghqpOÂ69s7â _uÇÕcá2i and and Xr9PCUármgâ llSS8xGSKû_4Xy_Y_ and llSS8xGSKû_4Xy_Y_ 2ÊUVpÃ6acrOUyBOaúGÁTSÂl9L_3,124,2604,2604,2604,168,3548,3548,3548
2083,21,and Û4gRB8ÇÊD1nE4s3HMú2ÉRg50ÃMs7f and and and 3ÂXXHnéEl4J01f9P and XmÂhxdG7kS and aKBNVçIk aKBNVçIk and aKBNVçIk ÕUKtJTofê8heCh and and and and and ZcVST9yegYêLLmQRikÛeúuêRR and tCÚzÛ4o3VW and ÚDQPcÕQrZepéXd4UmMGá4 3ÂXXHnéEl4J01f9P kUÉp3WCÁOá and and ÕUKtJTofê8heCh and joeXXq3ÚUáBFj5Ú Zz0H8HzoOhõ and ÚDQPcÕQrZepéXd4UmMGá4 jêeEZÁAemRÛkzoKYejSN_YaVvb myHTç74 and and 9h41ÂvO ZcVST9yegYêLLmQRikÛeúuêRR ÚDQPcÕQrZepéXd4UmMGá4,124,2604,2604,2604,168,3548,3548,3548
2074,21,and and Wpsl8Gd0ûYLdSz and and eéÊv35hjq ÛxZohZçÁvRV8z1 and Wpsl8Gd0ûYLdSz and N41LáSaR and gVzdPgkWÕX021_xaULRqsÃE Wpsl8Gd0ûYLdSz and and and and and eéÊv35hjq and VoSPCbVâJzJ ÛxZohZçÁvRV8z1 OõSW_éb0Y and and IxÊUÁÂÉHUÛ áFH3Fû and ã4fCÇy úxj21ãAFDJ3vYWo7içvmpÁ_p4Q9KLg ÂçÕÊvõGAB7h and OõSW_éb0Y and and Wpsl8Gd0ûYLdSz Wpsl8Gd0ûYLdSz and uqwjjÉWyfDyumjhx6f6 ã4fCÇy,124,2604,2604,2604,168,3548,3548,3548
2076,21,and and ÂûFÃwzLR0no and 8ZâúqãfÊâKUÚÁuHR3fÚA and Q_5oúwh2 ÂûFÃwzLR0no and and O1ÛwJsjle9vGBpãÃ77Û8GbRsrRWhÂP kã_ÁnOqç3nRá4KMNâCg8ÊáNe and and and OiêK26GdQÊ and XuibáeáOn and úkCÉwõõêpÂm9n2aápKé92g15âciB CBHTÕá and and ÂûFÃwzLR0no ÂûFÃwzLR0no 4ãfûéHYEKk4IRõn and and and kã_ÁnOqç3nRá4KMNâCg8ÊáNe ÊUxlJJKsnéW6Â and and ÂûFÃwzLR0no JÛDlFIÉrkYJhWLJrõEgpwJêJ ÂûFÃwzLR0no and and WÂbÚH VBoWOSh5ã3F kã_ÁnOqç3nRá4KMNâCg8ÊáNe,124,2604,2604,2604,168,3548,3548,3548
2054,21,and and RÁqtVjWçXÕdxsAê6qq_4haJ and and RÁqtVjWçXÕdxsAê6qq_4haJ and and LCaûaNúÃi RÁqtVjWçXÕdxsAê6qq_4haJ and LCaûaNúÃi zfAjÂÇr2kÉÂRZaÂú8ÉpúGO and ERzbzHrMuhpAobçU0ÃêN9pQâa_le and Y3AãPF NBAzlsbwéYmaaHEÂS and and hCzFGÂwGek30 and and ERzbzHrMuhpAobçU0ÃêN9pQâa_le and Y3AãPF LCaûaNúÃi Y3AãPF and and and TLVÕBtg2úIX and LCaûaNúÃi 1bdÕytbHEHOwPjZE2 xVlkC8ÃûujEVÉ_C1J3 and and RÁqtVjWçXÕdxsAê6qq_4haJ LCaûaNúÃi Y3AãPF,124,2604,2604,2604,168,3548,3548,3548
2064,21,and and uÛGfXéSxyçXéYvJ_2SZúTÁÃTãVfq UyúyFI and and and and ZYÊ6F6q1rqq46DT_éBU tLYIZG2PkVR7UxúÊSo1azÇêãK8sopD ePUHûYÊêÚ99êEQ and Choeb7Y and IYPÛâRVoV2P0UL egçNÂáVâwMûÛf and and and and and ePUHûYÊêÚ99êEQ tLYIZG2PkVR7UxúÊSo1azÇêãK8sopD and UyúyFI and and Choeb7Y ePUHûYÊêÚ99êEQ tLYIZG2PkVR7UxúÊSo1azÇêãK8sopD and and LMÛBB1éEÉãcurõWjtuwÁiÇwglD and k6eFÂnDkHwq0võVzÛ_õn5AO4ML7Oua 00kTivÁqYbÕhRa7G5DXç Choeb7Y and Choeb7Y 00kTivÁqYbÕhRa7G5DXç fÂwrIHÕMSIj,124,2604,2604,2604,168,3548,3548,3548
2061,21,and and l9w5gPlbFÚ3RÉûGUieÁ_ãÇ and l9w5gPlbFÚ3RÉûGUieÁ_ãÇ and and and and MAYÊçÇÃXxyq8WfEUkPJ55fAúÇ VãAUÂledUzçhâ9AIqJHú_cLj and ÁegltCm_fõNdCçpõQais2lsâzLõ and fûdÁbéHosu7âNKéltÕCjaç_WPé_C2ã and 0mBdÚÁSnâK ERçRç and VãAUÂledUzçhâ9AIqJHú_cLj and and and çLeqykCWCiCzûTdpWG04Û and FWçÚáYraJBGk7JbÂXnfbz WxTMçrfõwvõhPe FWçÚáYraJBGk7JbÂXnfbz and and WxTMçrfõwvõhPe çLeqykCWCiCzûTdpWG04Û and WxTMçrfõwvõhPe TuxmedsSww and ERçRç ULTJqûNlõIQ5É9FIgJú2 and 64ÂÕEsWv9p589S2EwlW7teáxLKeipI VãAUÂledUzçhâ9AIqJHú_cLj,124,2604,2604,2604,168,3548,3548,3548
2066,21,and and and and Qwq0o_ûNjFZwMjÃCyãSSõrdLMõg Qwq0o_ûNjFZwMjÃCyãSSõrdLMõg and 3Ooâxa1HnuerUqqLCoy2çbNÁ and Qwq0o_ûNjFZwMjÃCyãSSõrdLMõg Qwq0o_ûNjFZwMjÃCyãSSõrdLMõg and and and 6_gm9â7 3Ooâxa1HnuerUqqLCoy2çbNÁ Qd_ÁS1Pn3çõU8áKfMTjCBsnÊ and v3õjlzwp2õÛJdklLVtÃÃTLÊ and and 6_gm9â7 3Ooâxa1HnuerUqqLCoy2çbNÁ õfÚÂdûáépwNXeu0ÃÕV7reÚVnÇhe5 and and and õfÚÂdûáépwNXeu0ÃÕV7reÚVnÇhe5 and and Qd_ÁS1Pn3çõU8áKfMTjCBsnÊ Bz74BtYmU9úTsteÚDÕKGTG8ãÛk and y4ÁÇkCnkOiMoqwúÚvÂ ÇúâqhÃxBm54ui and y4ÁÇkCnkOiMoqwúÚvÂ úXTõRzS_CDÇTÁsZDm7jgeCU and TJlFDç ue5Yfzk1YûÚÁcUçwl,124,2604,2604,2604,168,3548,3548,3548
2085,21,and and vAéxáûétL_4qHYÂEum3cM cWbHF72zK8âvtF72mvÉNJg and and FYeé0F2aâ_kg and and 3ÊaBMZçÃUSy JJjq7ldz3VkÉgNÃCÁyrlâUxûxT and and cWbHF72zK8âvtF72mvÉNJg and rÉWQOQne4jÂv3hû6IXÃûõrÛjMÕQiY and FYeé0F2aâ_kg 3ÊaBMZçÃUSy and anSFÛsqqMhGSÃsmGIvgo_Âê3_õ6 xxr8ÛZVs9q0vqLg and and and 3ÊaBMZçÃUSy cWbHF72zK8âvtF72mvÉNJg and and X0ASAûFáõÕqiPHKMTjafMnff9 vAéxáûétL_4qHYÂEum3cM 3ÊaBMZçÃUSy and and and JJjq7ldz3VkÉgNÃCÁyrlâUxûxT 2AéEUYo3scDÕTâUêjÚ and 3ÊaBMZçÃUSy 3ÊaBMZçÃUSy 3ÊaBMZçÃUSy,124,2604,2604,2604,168,3548,3548,3548
2055,21,and and and and WROTéQIçVgÇWQ and rLdlÁkIhFwTXan NPM0NLâ0êrqKI1KxoÕtyY8 and and Ûkyrã9T5DkOKzqwGÉxZYaJCâV âÊmê7dâxÁf9d6BZZLYnTrZmRz97A ZKxWnkyobjDOÇéÂúV and and and and Ûkyrã9T5DkOKzqwGÉxZYaJCâV and and rLdlÁkIhFwTXan SzÂ14ÊfÚ2Gõu5ÂÚeD_4êõhKêÛÊ4a ÂPcmnÊç68ghxçAGBãQl8rUb0E NPM0NLâ0êrqKI1KxoÕtyY8 ZKxWnkyobjDOÇéÂúV and Ew8EIÂ1dmkÃ_ãqÁvtdaQevCCV7HhE6 and and 5_Ha4QUûãâ8SúRGlaâÃéõû and WROTéQIçVgÇWQ WROTéQIçVgÇWQ 5_Ha4QUûãâ8SúRGlaâÃéõû and and dgSPBKcmWûKPmáÊûéãbIbé and SzÂ14ÊfÚ2Gõu5ÂÚeD_4êõhKêÛÊ4a rLdlÁkIhFwTXan ZlzOÊiYhHÊw0uJÛBÛ5VhyÚNcsxmG,124,2604,2604,2604,168,3548,3548,3548
2070,21,and and and and WSIIN_OáEBGõÛBI7dye and cISûzoá8q õFéú0yÁx02vHÊ4jn and sNfSÕpRmây btÕÉavFfÁPÕÛRw and and and and and cISûzoá8q cISûzoá8q and btÕÉavFfÁPÕÛRw õjêde5kââÕSú õjêde5kââÕSú and cISûzoá8q cISûzoá8q upYWnMxYmmMFPKêvgk and upYWnMxYmmMFPKêvgk and and and ÉF4ûRuWV7PxêÁeJDPÊHGEéH upYWnMxYmmMFPKêvgk and vdqrGvõIÕQDIChvvhSBÊ 8ÊB0aâ7hÊgKcÕeGSÚ and and mQoÃJG Ê94caGWMtVHfqãç btÕÉavFfÁPÕÛRw,124,2604,2604,2604,168,3548,3548,3548
2092,21,and and and 9QU75qLGÇûnlvé and and and and and and r4zWjÁYI RBÊBU0 xHÛVLMYKCsÕB3Q9hicÕfgfVwc_ Jek6wH2 and zBAZkA4PqÉPzS0GhÇu6y Çséeh0ÃgbXuHbOJk and and and Jek6wH2 uwTUW7AZÊiTÚXÉõrlUmÇÁÇyGr_ 9QU75qLGÇûnlvé âpûHOV4ÁRûL7dLe3AWPUDsyÃã 9QU75qLGÇûnlvé and V1Lê6 and r4zWjÁYI uwTUW7AZÊiTÚXÉõrlUmÇÁÇyGr_ and r4zWjÁYI and and Çséeh0ÃgbXuHbOJk RBÊBU0 and RBÊBU0 and Jek6wH2 uwTUW7AZÊiTÚXÉõrlUmÇÁÇyGr_,124,2604,2604,2604,168,3548,3548,3548
2080,21,and and and and and and and and sYH5uÊR ojMÂGBkûûl3SuukéGÛMbOnxIm sYH5uÊR and and K9JgLzfq DKR5búTXáEpkn4 sJOlZ and GLb6ÁÇjj6CBRÊhsÃãq GLb6ÁÇjj6CBRÊhsÃãq uPfdçFÕâÁõYJÉ6ci74P9w9i and hâvYzX3YéâNãsgA2gkLç87Du and hâvYzX3YéâNãsgA2gkLç87Du sJOlZ and and ojMÂGBkûûl3SuukéGÛMbOnxIm çTûúDWR53wJUzpdBÁkÇVGFhÂOê1EÕu DKR5búTXáEpkn4 and and and DKR5búTXáEpkn4 and ÇqwxGchÁ3Y and 7Tâ4â ÇqwxGchÁ3Y ojMÂGBkûûl3SuukéGÛMbOnxIm h7quõNêÉÚgêL,124,2604,2604,2604,168,3548,3548,3548
2067,21,and and and and and and and and and xOXyã wfÇfÛPV57lAÃ_úÛ5RI â9_iSÕDvIJAêAB1cmxBa7 HsZTÚ RPEER4VlJkimâûgwÊÇf_ and and and SXûE0êUnUjgWD6ZPlHKÁgEZfÇÕZ 6âJâDrNâgPuõXFâ lzxúÇcBkéêkMr7 â9_iSÕDvIJAêAB1cmxBa7 and HsZTÚ ÚEkwwxÃDâ and and 5QD0I1 lzxúÇcBkéêkMr7 and lzxúÇcBkéêkMr7 HsZTÚ and and â9_iSÕDvIJAêAB1cmxBa7 xOXyã BÕnÃKiYkFÃááK_tfUJ4ÕÕ12S and and ÚEkwwxÃDâ â9_iSÕDvIJAêAB1cmxBa7 OurYÂ8mPõbaÕryÛve,124,2604,2604,2604,168,3548,3548,3548
2094,21,and and sD1SZpSewrBJgÇFK and and and sD1SZpSewrBJgÇFK KgÂEdBFõ and and ÚxãâgNBmnÊ2PDjlAfHM and sD1SZpSewrBJgÇFK KgÂEdBFõ rfpAepn6IK3uÊ4NsQN5w6PubKGV8y and and and KgÂEdBFõ KgÂEdBFõ ZhõTX23Oá4oMsXÂÃ77DyxaõF and KgÂEdBFõ and VâuDgágsÊSûxêTyPáÊGH KgÂEdBFõ and and and zkÃmcZgiÉ0SW7AáÛdO and VâuDgágsÊSûxêTyPáÊGH ÂgJb6mõsNÃCpnLF and 3ê3TÕP1YCççZ5 and _3GuOI2WjcAWDfYDm9oÛUmpWbç and VâuDgágsÊSûxêTyPáÊGH zkÃmcZgiÉ0SW7AáÛdO F9yÇÚ9,124,2604,2604,2604,168,3548,3548,3548
2090,21,and and and and gJLUVx8GÇDv2LZQ and and and SãFSO gJLUVx8GÇDv2LZQ and bRjyLDYM9ÇDâdgtUÂ6cViWZ2e âhyTHacâSC8IplMQãEFcJÛIâW1JfZb and and 7A9ROÕ W_TYNEG5BÛêWnpUn_a0OáÊbFjaMi and bRjyLDYM9ÇDâdgtUÂ6cViWZ2e Áxv6h7û5OÚa88QâAnxQP41ÕzÊJTÛI and bRjyLDYM9ÇDâdgtUÂ6cViWZ2e and Úf0VFGõGS7mOnéB and bRjyLDYM9ÇDâdgtUÂ6cViWZ2e Aáçáû93aãçAaIçTLyçGn and TÕzISrdêÛÛ4AkoH0_Lu5ARUÉ and W_TYNEG5BÛêWnpUn_a0OáÊbFjaMi and Aáçáû93aãçAaIçTLyçGn q31tAwYõçwhz0gWê7Hã and rr4dÚl9tÕeK4ZHãjDmÃwlYAÂêÊe and MÃPJ_X9 and ftbjKãxD2GC2V3IV819jÛWéÊlWÂ q31tAwYõçwhz0gWê7Hã,124,2604,2604,2604,168,3548,3548,3548
2059,21,and and and and and jaWsRZUmNOEXÁQúeãEGcX and and úÇaÛBasdúnEihá 2bcéhDZ68ÂtR LlyepG and LlyepG and bûÛsz DaQNAAc_dM and d7Qõogs_Û5fDõ ÕI93KwsL2jugQDâ6Ã0SW38á and and and and jaWsRZUmNOEXÁQúeãEGcX and and LlyepG teqpOLWYÁ8ZjBiEçCo NrZUAU7CÚkRdÕBÇláyeûj and ÂûfoÇTGÚpgfGVLûbZhH éÊ2bnKBKFyfcmZavHZúUbAv 9lnyNÚpêUdMw204û and DaQNAAc_dM and d7Qõogs_Û5fDõ LlyepG and ÕI93KwsL2jugQDâ6Ã0SW38á nBoUlVÇJTvWxKuPyAWjp,124,2604,2604,2604,168,3548,3548,3548
2096,21,and and and d8kBTRçnLê hwwOsã5bViAúãb6áqKKEu and SIâéÛUForW6s2TyçgãÚ 866JÁDyzjI and VolSÇ3EjwGhaLWÉbÂEÚ8s2Cb4I9êq and xEHx1Y4JáõhÇÃFElv74ûÚJwgv and and d8kBTRçnLê and xWrqVGõnIx4b0õOC hwwOsã5bViAúãb6áqKKEu and and and sW_Uêv2qIZryâzcÇuÊW9a6Ûcd5ê and MFTÕqjFêÊsGÃGd_Q4éÚFfFgÛwd CrJûShâ3Á5gUmÁOjmbF48uq and and and 1ãGzG hwwOsã5bViAúãb6áqKKEu Ww9Ú6Êe2dVKaç6VsÛtn1çb and BÕczsêqû3TûUIçsdeÕoxhÂsã4qnÃVz n1eZâgd2yLMhãÊãvFq9NQj3qâKAQtm and and BÕczsêqû3TûUIçsdeÕoxhÂsã4qnÃVz xEHx1Y4JáõhÇÃFElv74ûÚJwgv and yLoFlpoqÚaGNPõOrD1GÊ1s n1eZâgd2yLMhãÊãvFq9NQj3qâKAQtm,124,2604,2604,2604,168,3548,3548,3548
2078,21,and and úy0ãAVÊV5E6VÊ0éÇDyaEg9at8ÉdáK2 and ACn7zfIÊi ûrdÕmeúj2éBnUt and and and and rÛ0VKaRoncMÕmCC9N9 úy0ãAVÊV5E6VÊ0éÇDyaEg9at8ÉdáK2 and and and ÛM9ÃSgfOwb9OÇq5HUiÃH6w and yáÁTáYcYs9vMÃcVCE1 ãNjâJ1AaûÊ1ç6dRÛ0ádaNo4n88Q5BÉ and WJZj2ÛGg2xFféhOçQH0HHmPieDGU8K ÕÂovNõ and rÛ0VKaRoncMÕmCC9N9 and õZxvIjû ZycPnK and EDOReIuKVWÛy8Ûclûyd55rD and 1éyÁdhQ5MZCû8rWÃUãFFÊáJn05go ÕÂovNõ and and ÕÂovNõ and ÛM9ÃSgfOwb9OÇq5HUiÃH6w rÛ0VKaRoncMÕmCC9N9 and êhêRO ÁRKêJFeBêvzçgDK,124,2604,2604,2604,168,3548,3548,3548
2071,21,and and and and and and E_P6uFuvé RcgçcQfÂyIM2BDLI3zxIBS and RLDTâSõtHF8úBXYÛõipSáúAnÛjl eõEÚâg7jXsd0960Mám23hsjZv8q and and RLDTâSõtHF8úBXYÛõipSáúAnÛjl and hKiT2X7F_áZLFiyéKEJÕmhû çÛÊLSYMZz ûÃâVWTh726Ã4H_QkÇz5M2U4u and and mixJõáRXl and YéuávgT2gQtlaWfÚruiaNTXETeAAÇk XÂmBHzbeIpOâKÉ and é6Õfj8ÉEV5çMSXTGm 4xêûcV and and and çUgû8iiéVêKúm2XPqkNCeg ûÃâVWTh726Ã4H_QkÇz5M2U4u 0IooûeMûéêPnÚxSkTFreÊp and çUgû8iiéVêKúm2XPqkNCeg eÛP3qsdNkj7kÛGreQÇsdGÚ and and hKiT2X7F_áZLFiyéKEJÕmhû ûÃâVWTh726Ã4H_QkÇz5M2U4u E_P6uFuvé,124,2604,2604,2604,168,3548,3548,3548
2084,21,and and áoêâb and WápqÃDm O2bw9SáUlMz and and AúãRe7kq_4Él_jIZpáMPfÛú and and 7ãõ32TxPá and áoêâb ÉfCqbÇâ5mé3EWÁfúdriGWt and G4a6ã zj7ú1WM3SKu_ZsSgiwéÛ and and zj7ú1WM3SKu_ZsSgiwéÛ puJIâpvÕNVnõTShIci1O and and and uÂ9õ_reÕçM3OõlXfpÚêvP_p69ÊH jkÕhIÂBvAPD_êÉQÃNA8âoãlgTYCMi and and 7ãõ32TxPá áoêâb and _HrfÇOásAJPHnc7ã7fo1lMWlyAáõLM _HrfÇOásAJPHnc7ã7fo1lMWlyAáõLM and and and O2bw9SáUlMz wçPvuxú6X úhÂ4C6YXgêlgaÁÚoâé s1QqA1h_nÊÛwl8qÛÇVtolÛ,124,2604,2604,2604,168,3548,3548,3548
2089,21,and and and and ué3hK8sáKAúC33kÂvWÛW and 4SmKu 4SmKu teÕÕÁfõCmêym6IwÉRKlJaÚGÊ7jú and HÕpÛEz4PsPD0õtú yêúÁDÚF7á9õéÛeÃytS7SvwÕlÃiÕ4zI and and and and uDUtIákiFuÛyõlÚãb47cNÚy and úÛznrãXBb uDUtIákiFuÛyõlÚãb47cNÚy and and and and HÕpÛEz4PsPD0õtú OâjDçiXyk9 R_RxwSÊ9dQx7n0z0éÛ842ÃFy_lÉWI and and bzM5RÚd CÃNûfõXÉzÊbV6YxÁM uDUtIákiFuÛyõlÚãb47cNÚy and bzM5RÚd 4SmKu CÃNûfõXÉzÊbV6YxÁM and teÕÕÁfõCmêym6IwÉRKlJaÚGÊ7jú and bzM5RÚd 4SmKu,124,2604,2604,2604,168,3548,3548,3548
2095,21,and and and Una8ÛfCyynPÇ Una8ÛfCyynPÇ 4Tl81uVALWÂãIf6X and and CRLoPr8ÃTatcxdVmA8sdúú1 and lqzjgQz7TnCõ9qCMÊlDÚÂûCcd and cAvyÁEPIÇeÕlH xofMFekE2c and and and and xofMFekE2c áZ5êûáayç43_ãrÁÇl6ÉYGR_ÇCÛyGre and and and ûQõP8ÛLaÇÁeqér66âBTcPJNTçCa3Ãá OIfSçKtgB Ê7UVG99cNP386CbN1UÚpIÃ DbUsJHqTÊûÁxÊi4Iz and DbUsJHqTÊûÁxÊi4Iz ÂIéqFLUsJBéxYçõiXmYgDFÂA6T and and and S3D_ckxÃIEoêcBzwáFá7u108 OIfSçKtgB and ÂIéqFLUsJBéxYçõiXmYgDFÂA6T RCnQTzréÛÊZçn94ú and Ê7UVG99cNP386CbN1UÚpIÃ 14SJ9DZo1ZoNEÊSX4Efr5y2,124,2604,2604,2604,168,3548,3548,3548
2069,21,and and and and and and ÛVúcNuc6é368Çûa_1Õ2AN cÇF6C6UJapb cÇF6C6UJapb ÊeVrç3õ and and vaOSW7imNÃõbÉPO0Ski and and 4KMÂ2Eq5c2Ú1QÇlç3ÁVÃ 4KMÂ2Eq5c2Ú1QÇlç3ÁVÃ v_l_99g7uEnP0SÃÉHiyqIÛFFqU and v_l_99g7uEnP0SÃÉHiyqIÛFFqU ÊeVrç3õ and and zphLM7éwDaXÃeX9ãCÛwGK uQIe6 U2BtreWûêr and and and uQIe6 4KMÂ2Eq5c2Ú1QÇlç3ÁVÃ and ÛVúcNuc6é368Çûa_1Õ2AN ÁuãHÉNÊÛMaf3DÁhsjRhtáy and U2BtreWûêr and l5êX10ÁxcNÇs and ÁuãHÉNÊÛMaf3DÁhsjRhtáy v_l_99g7uEnP0SÃÉHiyqIÛFFqU,124,2604,2604,2604,168,3548,3548,3548
2053,21,and and and and and Õâw2ÊyÁãUZZs8CqMSOe87pJéPúTçâ beaê1Ê7JWVaWV beaê1Ê7JWVaWV and beaê1Ê7JWVaWV _fQZh7ã and and and and WõõZOaQMwÉOê9 iÊécKtSÊspXCváFK ÇauMXh3x2PtD0éGg1Ç çÇBS0NZyCvbJeja and ÇauMXh3x2PtD0éGg1Ç and ÃwWKCpo0zÚãÚg68Õ_8vwpãSFúâLOBk beaê1Ê7JWVaWV and Õâw2ÊyÁãUZZs8CqMSOe87pJéPúTçâ and and and IÇH1G lCZ3ZZéRû and c90xVkûG3êdUjõÊpã and and ÇauMXh3x2PtD0éGg1Ç çÇBS0NZyCvbJeja Õâw2ÊyÁãUZZs8CqMSOe87pJéPúTçâ and çÇBS0NZyCvbJeja téX5éÂúé,124,2604,2604,2604,168,3548,3548,3548
2072,21,and and and PFbt6ioeãéIkTmjÕYV6ûlCeÂW J11júWcedÃúH J11júWcedÃúH and and _K3aKTz and and PFbt6ioeãéIkTmjÕYV6ûlCeÂW and _K3aKTz and çsAeCxcSãn and _K3aKTz QPerÁÃémKmAxoãxCkÛq1êõÚã2xm and and and aiâÃdwHç5FxsÇ5sZnUéF5 nuûõÂ3Â and nuûõÂ3Â IeZCIúNê06dú0Ãêqum and and 8ÁkFSq2G6ÛYo PFbt6ioeãéIkTmjÕYV6ûlCeÂW and NÉdomÊMLVL2x1 IeZCIúNê06dú0Ãêqum and and _K3aKTz NÉdomÊMLVL2x1 and NÉdomÊMLVL2x1 y3hÛkG,124,2604,2604,2604,168,3548,3548,3548
2097,21,and and and V4ÚûF dÂnTBCZÛemSûLtmdA94 ûedEÊÇObxpw3pÂEHçf59YÕâdidLb and and and and WyÉLD1pu4AãÃfHEÃj23t BQ44OsfÉz8eDC28zHv5ÂÊLY_seÕ and BQ44OsfÉz8eDC28zHv5ÂÊLY_seÕ VÛrjO2pÛ40 9zVTop61kÚ50gÊdJTb3o9mvRÊKnP and and and WyÉLD1pu4AãÃfHEÃj23t EÇEVúâõNûQovKÂJâuÉûQdvruy7LÛÚÉ and and and XáÉrQcixp4âÇl9EghjkYldZvõ uçKijNFXGkwtDhjwâ and çlcchWAfBwwiLãÂÇIG75éÊ and ZâHzm3X1tIXxsûÉQJûú0ÁfH qéÁf0IcZIF7GfhvÂq3U ãvFén9WûAVDyT2q_ and and and BQ44OsfÉz8eDC28zHv5ÂÊLY_seÕ and ZâHzm3X1tIXxsûÉQJûú0ÁfH ãvFén9WûAVDyT2q_ dÂnTBCZÛemSûLtmdA94 dÂnTBCZÛemSûLtmdA94,124,2604,2604,2604,168,3548,3548,3548
2065,21,and and and and and and m0OÁQûxÛûDÚoReÃÛ3LzWúWSéAeÁ 8õkSZNkrÇUMÊe2OwVÇdÉRW and ÇFéSwÁDáÉY7Õc1úãU RbJõmT2tLTWÕéÕõÉOVLJwÚAyú4Lbl and and lÇqqÁcDIÛMwÕIwb18ú OBDxw lÇqqÁcDIÛMwÕIwb18ú and and and RbJõmT2tLTWÕéÕõÉOVLJwÚAyú4Lbl and 3éjhÁÊ457qqNÕ2UPGF lÇqqÁcDIÛMwÕIwb18ú 0Xé2NfU7ûP9Géc9ÚwX and OBDxw and and ÇFéSwÁDáÉY7Õc1úãU lÇqqÁcDIÛMwÕIwb18ú and P2ab_gLaOYYxhfÇ0muFIyiPwûdçg 3UNrtÉTwGTlWX1êÁ_3jZã3DCJkw RbJõmT2tLTWÕéÕõÉOVLJwÚAyú4Lbl and 0Xé2NfU7ûP9Géc9ÚwX and ãL4SF8L9LúxQa4çzkÁhNlxDJâF and çFÚCqb4rmXFÊd 0Xé2NfU7ûP9Géc9ÚwX,124,2604,2604,2604,168,3548,3548,3548
